timestamp_ms,iso_time,gt_latitude,gt_longitude,gt_altitude,gt_accuracy,gt_speed,gt_bearing,est_latitude,est_longitude,pdr_error_meters,pdr_steps,pdr_step_length_m,pdr_heading_deg,pdr_distance_m,is_pdr_active,fault_mode,gnss_state,motion_context,gps_trust_score,spatial_variance_m,accel_x,accel_y,accel_z,linear_accel_x,linear_accel_y,linear_accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heading_deg,step_count,satellites_total,satellites_used,avg_cn0,is_stationary,assessment_reasons
1789286707933,2026-09-13 11:35:07.933,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,273.83716,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-0.6368576,-0.40701428,9.868899,-0.75395346,-1.6430057,0.14115524,-1.7556267,0.6713409,0.35308012,23.519999,-11.639999,-37.14,273.83716,0,9,3,39.17778,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286708136,2026-09-13 11:35:08.136,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,265.28668,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,0.2801216,0.8499416,10.352529,0.09725042,-1.3353547,0.79421234,3.258966,-0.8258898,-0.23335053,22.98,-12.179999,-29.699999,265.28668,0,9,3,39.17778,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286708338,2026-09-13 11:35:08.338,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,256.19705,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,1.0390835,6.8761473,7.4507556,-0.5743165,0.44073534,0.22906542,1.5131133,-1.7336355,0.39461896,15.9,-18.539999,-27.599998,256.19705,0,9,3,39.17778,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286708543,2026-09-13 11:35:08.543,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,251.14651,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,3.229778,8.3868885,3.3854012,1.3308523,0.3985901,-1.9766474,0.6908886,0.36041048,-0.2510656,13.08,-24.0,-28.08,251.14651,0,9,3,39.17778,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286708745,2026-09-13 11:35:08.745,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,262.27658,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,0.33039984,8.013393,3.8235402,-0.24377981,-0.49549675,-1.0178962,0.2724459,0.1301143,-0.2669481,18.359999,-27.0,-25.32,262.27658,0,9,3,39.17778,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286708948,2026-09-13 11:35:08.948,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,272.00732,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-0.22026655,8.966286,2.5785553,-0.16844517,0.10437107,-1.6207521,0.1600467,1.4892895,-0.2968805,20.88,-28.68,-24.06,272.00732,0,9,3,38.144444,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286709149,2026-09-13 11:35:09.149,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,272.2619,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,0.076614454,8.3821,2.542642,0.39005905,-0.3928957,-1.82446,-0.50762904,0.49602258,0.18936823,23.76,-29.64,-21.0,272.2619,0,9,3,38.144444,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286709350,2026-09-13 11:35:09.350,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,277.81824,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-0.1340753,6.588843,4.185065,0.45832217,-1.0336909,-1.9563055,-1.0262536,-0.589485,-0.17287487,25.619999,-23.64,-24.72,277.81824,0,9,3,38.144444,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286709553,2026-09-13 11:35:09.553,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,280.4641,0.5930718,true,NORMAL,SUSPICIOUS,PEDESTRIAN_WALK,0.73,0.00,2.1739352,3.3423057,10.000581,2.3332126,-1.744328,1.6177902,-0.47647488,-0.6731735,-1.0677924,23.64,-10.92,-27.66,280.4641,0,9,3,38.144444,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286709755,2026-09-13 11:35:09.755,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,287.654,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-2.3750482,5.3941364,9.782708,-1.1293108,0.09246445,1.6272926,-0.13194689,0.11484267,0.03176499,25.5,-12.599999,-22.859999,287.654,0,9,3,38.144444,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286709956,2026-09-13 11:35:09.956,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,280.62735,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-2.870648,5.4683566,8.868123,-1.1147594,-0.32367945,1.1519346,-0.028099801,0.54183745,0.62858033,26.099998,-18.6,-18.42,280.62735,0,9,3,36.366665,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286710158,2026-09-13 11:35:10.158,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,271.21643,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-3.787627,7.5441294,7.285556,-1.44594,1.5097666,-0.081489086,0.07452556,-1.1661417,0.535118,28.68,-20.76,-16.56,271.21643,0,9,3,36.366665,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
1789286710360,2026-09-13 11:35:10.360,35.38370974827558,51.38569459319115,184.0,6.0,62.699997,180.9,35.75704468450124,51.442040627559166,41824.598,1,0.5930718,266.82635,0.5930718,true,NORMAL,SUSPICIOUS,VEHICLE_TRANSIT,0.73,0.00,-1.8124107,6.196194,8.331821,-0.0053675175,-0.08440733,1.0202532,0.22724187,0.25717425,-0.015882496,27.779999,-22.92,-17.1,266.82635,0,9,3,36.366665,false,"Unrealistic GPS speed reported: 225.7 km/h. | Low satellite count in fix (3 satellites)."
